"id";"title";"goodreads_book_id";"best_book_id";"work_id";"books_count";"original_publication_year";"author_id";"isbn";"isbn13";"language_code";"likes";"image_url";"small_image_url";"genre_id";"dislikes"
6606;"Preacher, Volume 5: Dixie Fried";102956;102956;1940784;14;"1998.0";3266;"1563894289";"9.78156389428e+12";"eng";0;"https://images.gr-assets.com/books/1309916427m/102956.jpg";"https://images.gr-assets.com/books/1309916427s/102956.jpg";7;0
6607;"The Rainbow";31491;31491;2337578;271;"1915.0";3180;"451530306";"9.7804515303e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";10;0
6608;"The Capture (Guardians of Ga'Hoole, #1)";35805;35805;35731;52;"2003.0";4988;"439405572";"9.78043940558e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";17;0
6609;"Why We Get Fat: And What to Do About It";8727466;8727466;13600443;29;"2010.0";4989;"307272702";"9.78030727271e+12";"en-GB";0;"https://images.gr-assets.com/books/1320563681m/8727466.jpg";"https://images.gr-assets.com/books/1320563681s/8727466.jpg";10;0
6610;"T is for Trespass (Kinsey Millhone, #20)";410445;410445;3082377;47;"2007.0";2785;"399154485";"9.78039915448e+12";"en-US";0;"https://images.gr-assets.com/books/1266546923m/410445.jpg";"https://images.gr-assets.com/books/1266546923s/410445.jpg";7;0
6611;"Preacher, Volume 4: Ancient History";95395;95395;91962;12;"1998.0";3266;"156389405X";"9.78156389405e+12";"eng";0;"https://images.gr-assets.com/books/1309916054m/95395.jpg";"https://images.gr-assets.com/books/1309916054s/95395.jpg";6;0
6612;"The Great Influenza: The Story of the Deadliest Pandemic in History";29036;29036;29511;15;"2004.0";4990;"143036491";"9.78014303649e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";9;0
6613;"The Heavenly Man: The Remarkable True Story of Chinese Christian Brother Yun";79421;79421;930013;25;"2000.0";4991;"082546207X";"9.78082546208e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";5;0
6614;"Prince of Fools (The Red Queen's War, #1)";18693743;18693743;25595312;28;"2014.0";3177;"425268780";"9.78042526878e+12";"eng";0;"https://images.gr-assets.com/books/1385072473m/18693743.jpg";"https://images.gr-assets.com/books/1385072473s/18693743.jpg";1;0
6615;"Herzog";6551;6551;2088454;108;"1964.0";4992;"142437298";"9.78014243729e+12";"eng";0;"https://images.gr-assets.com/books/1386924221m/6551.jpg";"https://images.gr-assets.com/books/1386924221s/6551.jpg";3;0
6616;"UnSouled (Unwind, #3)";12792658;12792658;17940593;27;"2013.0";2728;"147111810X";"9.7814711181e+12";"en-US";0;"https://images.gr-assets.com/books/1378899523m/12792658.jpg";"https://images.gr-assets.com/books/1378899523s/12792658.jpg";7;0
6617;"The Miracle of Mindfulness: An Introduction to the Practice of Meditation";95747;95747;105847;51;"1975.0";4440;"807012394";"9.78080701239e+12";"";0;"https://images.gr-assets.com/books/1320448079m/95747.jpg";"https://images.gr-assets.com/books/1320448079s/95747.jpg";12;0
6618;"David Gets In Trouble";120840;120840;1704454;12;"2002.0";3261;"439050227";"9.78043905023e+12";"";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";16;0
6619;"The Face Of Deception (Eve Duncan, #1)";272264;272264;745050;34;"1998.0";4154;"340739304";"9.7803407393e+12";"eng";0;"https://images.gr-assets.com/books/1314902854m/272264.jpg";"https://images.gr-assets.com/books/1314902854s/272264.jpg";4;0
6620;"The Language Instinct: How the Mind Creates Language";5755;5755;2422982;47;"1994.0";4647;"60958332";"9.78006095834e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";13;0
6621;"Descent";20312459;20312459;28147218;16;"2015.0";4993;"1616203048";"9.78161620305e+12";"eng";0;"https://images.gr-assets.com/books/1410170967m/20312459.jpg";"https://images.gr-assets.com/books/1410170967s/20312459.jpg";13;0
6622;"Black Cat, Volume 01";780845;780845;766871;8;"2001.0";4994;"142150605X";"9.78142150605e+12";"eng";0;"https://images.gr-assets.com/books/1399825755m/780845.jpg";"https://images.gr-assets.com/books/1399825755s/780845.jpg";14;0
6623;"Dare Me";12982393;12982393;18141649;34;"2012.0";4916;"316097772";"9.78031609777e+12";"eng";0;"https://images.gr-assets.com/books/1342214694m/12982393.jpg";"https://images.gr-assets.com/books/1342214694s/12982393.jpg";1;0
6624;"Last Breath (The Morganville Vampires, #11)";10549501;10549501;14412686;21;"2011.0";3185;"451234871";"9.78045123487e+12";"eng";0;"https://images.gr-assets.com/books/1327900044m/10549501.jpg";"https://images.gr-assets.com/books/1327900044s/10549501.jpg";6;0
6625;"The Yacoubian Building";128711;128711;563704;74;"2002.0";4257;"";"9.78006087814e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";12;0
6626;"Martha Stewart's Cookies: The Very Best Treats to Bake and to Share";2176873;2176873;2182550;5;"2008.0";4995;"307394549";"9.78030739454e+12";"eng";0;"https://images.gr-assets.com/books/1320457250m/2176873.jpg";"https://images.gr-assets.com/books/1320457250s/2176873.jpg";11;0
6627;"Pardonable Lies (Maisie Dobbs, #3)";7432;7432;1751542;27;"2005.0";3405;"312426216";"9.78031242622e+12";"en-US";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";9;0
6628;"The Frog Princess (Tales of the Frog Princess, #1)";65091;65091;1953064;29;"2002.0";4996;"1582349231";"9.78158234924e+12";"eng";0;"https://images.gr-assets.com/books/1397766099m/65091.jpg";"https://images.gr-assets.com/books/1397766099s/65091.jpg";17;0
6629;"Twelve Angry Men";29034;29034;29507;36;"1954.0";4997;"143104403";"9.78014310441e+12";"";0;"https://images.gr-assets.com/books/1327910292m/29034.jpg";"https://images.gr-assets.com/books/1327910292s/29034.jpg";1;0
6630;"Batman: Whatever Happened to the Caped Crusader?";5599692;5599692;5771048;18;"2009.0";2423;"1401223036";"9.78140122304e+12";"eng";0;"https://images.gr-assets.com/books/1484915793m/5599692.jpg";"https://images.gr-assets.com/books/1484915793s/5599692.jpg";17;0
6631;"The Pioneer Woman: Black Heels to Tractor Wheels";8483233;8483233;13348402;31;"2011.0";3958;"61997161";"9.78006199717e+12";"en-US";0;"https://images.gr-assets.com/books/1327898663m/8483233.jpg";"https://images.gr-assets.com/books/1327898663s/8483233.jpg";16;0
6632;"Swimmy";114308;114308;2857646;33;"1963.0";4623;"394826205";"9.7803948262e+12";"en-US";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";2;0
6633;"Babbitt";169718;169718;2772467;328;"1922.0";4605;"142640607X";"9.78142640607e+12";"";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";7;0
6634;"Suttree";394469;394469;1196119;40;"1979.0";2382;"679736328";"9.78067973632e+12";"eng";0;"https://images.gr-assets.com/books/1397600192m/394469.jpg";"https://images.gr-assets.com/books/1397600192s/394469.jpg";10;0
6635;"Love Bites (Vampire Kisses, #7)";6937878;6937878;6902415;14;"2010.0";3834;"61689424";"9.78006168942e+12";"en-US";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";16;0
6636;"The Gathering";998133;998133;2513655;59;"2007.0";4998;"802170390";"9.78080217039e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";2;0
6637;"sTORI Telling";2642070;2642070;2666806;10;"2008.0";4999;"1416950737";"9.78141695074e+12";"en-US";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";10;0
6638;"Cross My Heart (Alex Cross, #21)";17333277;17333277;24064581;39;"2013.0";2472;"316210900";"9.7803162109e+12";"eng";0;"https://images.gr-assets.com/books/1410755815m/17333277.jpg";"https://images.gr-assets.com/books/1410755815s/17333277.jpg";13;0
6639;"The Righteous Mind: Why Good People are Divided by Politics and Religion";11324722;11324722;16252969;24;"2012.0";4914;"307377903";"9.78030737791e+12";"eng";0;"https://images.gr-assets.com/books/1351393217m/11324722.jpg";"https://images.gr-assets.com/books/1351393217s/11324722.jpg";11;0
6640;"Lady Friday (The Keys to the Kingdom, #5)";17206;17206;592466;25;"2007.0";2750;"439700884";"9.78043970089e+12";"en-US";0;"https://images.gr-assets.com/books/1304528767m/17206.jpg";"https://images.gr-assets.com/books/1304528767s/17206.jpg";14;0
6641;"Rock Chick Rescue (Rock Chick, #2)";7405450;7405450;9315103;9;"2009.0";3789;"1849234752";"9.78184923476e+12";"eng";0;"https://images.gr-assets.com/books/1416398897m/7405450.jpg";"https://images.gr-assets.com/books/1416398897s/7405450.jpg";2;0
6642;"Locke & Key, Vol. 5: Clockworks";13490570;13490570;19029792;14;"2013.0";3061;"1613772270";"9.78161377227e+12";"eng";0;"https://images.gr-assets.com/books/1343848792m/13490570.jpg";"https://images.gr-assets.com/books/1343848792s/13490570.jpg";3;0
6643;"Every Soul a Star";3223761;3223761;3257851;19;"2008.0";4480;"316002569";"9.78031600256e+12";"eng";0;"https://images.gr-assets.com/books/1330221785m/3223761.jpg";"https://images.gr-assets.com/books/1330221785s/3223761.jpg";12;0
6644;"Jesus Land";146064;146064;2421914;23;"2005.0";5000;"1582433542";"9.78158243355e+12";"en-US";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";13;0
6645;"Flotsam";138070;138070;133088;13;"2006.0";4531;"618194576";"9.78061819458e+12";"en-US";0;"https://images.gr-assets.com/books/1381052967m/138070.jpg";"https://images.gr-assets.com/books/1381052967s/138070.jpg";13;0
6646;"Silent Scream (D.I. Kim Stone, #1)";24631990;24483265;44077500;27;"2015.0";5001;"";"";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";14;0
6647;"The Lion and the Mouse";6534132;6534132;6726263;11;"2009.0";5002;"316013560";"9.78031601357e+12";"eng";0;"https://images.gr-assets.com/books/1259865825m/6534132.jpg";"https://images.gr-assets.com/books/1259865825s/6534132.jpg";4;0
6648;"The Collected Poems";133906;133906;129000;6;"1994.0";5003;"679764089";"9.78067976408e+12";"";0;"https://images.gr-assets.com/books/1367492866m/133906.jpg";"https://images.gr-assets.com/books/1367492866s/133906.jpg";2;0
6649;"Girl of Nightmares (Anna, #2)";12507214;12507214;17492836;34;"2012.0";3162;"765328666";"9.78076532866e+12";"eng";0;"https://images.gr-assets.com/books/1344463840m/12507214.jpg";"https://images.gr-assets.com/books/1344463840s/12507214.jpg";1;0
6650;"Barrayar (Vorkosigan Saga, #7)";61905;61905;3036422;50;"1991.0";4618;"743468414";"9.78074346841e+12";"eng";0;"https://images.gr-assets.com/books/1397151220m/61905.jpg";"https://images.gr-assets.com/books/1397151220s/61905.jpg";17;0
6651;"Alice in the Country of Hearts, Vol. 01 (Alice in the Country of Hearts, #1)";6612005;6612005;6806006;8;"2008.0";5004;"1427817693";"9.78142781769e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";10;0
6652;"Lord of the Shadows (Cirque Du Freak, #11)";8949;8949;846981;49;"2005.0";3622;"316156280";"9.78031615629e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";7;0
6653;"Elric of Melnibon� (Elric, #1)";30036;30036;388812;56;"1972.0";5005;"441203981";"9.78044120399e+12";"en-US";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";8;0
6654;"The Endurance: Shackleton's Legendary Antarctic Expedition";537375;537375;277716;34;"1998.0";5006;"375404031";"9.78037540403e+12";"eng";0;"https://images.gr-assets.com/books/1320487170m/537375.jpg";"https://images.gr-assets.com/books/1320487170s/537375.jpg";17;0
6655;"The Candymakers (The Candymakers, #1)";8112318;8112318;12907434;18;"2010.0";4480;"316002585";"9.78031600258e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";1;0
6656;"Winnie the Pooh and Tigger Too (Disney's Wonderful World of Reading)";2617684;2617684;6538045;8;"1976.0";4200;"717287564";"9.78071728757e+12";"eng";0;"https://images.gr-assets.com/books/1329390079m/2617684.jpg";"https://images.gr-assets.com/books/1329390079s/2617684.jpg";15;0
6657;"More Than This (More Than, #1)";18285151;18285151;25463804;11;"2013.0";5007;"";"";"eng";0;"https://images.gr-assets.com/books/1375710763m/18285151.jpg";"https://images.gr-assets.com/books/1375710763s/18285151.jpg";6;0
6658;"The Fury (The Vampire Diaries, #3)";1169808;1169808;1157551;62;"1991.0";3055;"61059919";"9.78006105992e+12";"en-US";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";1;0
6659;"Hamilton: The Revolution";26200563;26200563;46177490;12;"2016.0";5008;"1455539740";"9.78145553974e+12";"eng";0;"https://images.gr-assets.com/books/1451400644m/26200563.jpg";"https://images.gr-assets.com/books/1451400644s/26200563.jpg";3;0
6660;"Shelter (Mickey Bolitar, #1)";9838800;13595638;14729522;55;"2011.0";2935;"399256504";"9.78039925651e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";13;0
6661;"Out of Oz (The Wicked Years, #4)";10594929;10594929;15502514;16;"2011.0";2396;"60548940";"9.78006054894e+12";"en-US";0;"https://images.gr-assets.com/books/1370992585m/10594929.jpg";"https://images.gr-assets.com/books/1370992585s/10594929.jpg";17;0
6662;"Selected Stories";14469;14469;2152803;34;"1977.0";3132;"1593080425";"9.78159308043e+12";"";0;"https://images.gr-assets.com/books/1328753059m/14469.jpg";"https://images.gr-assets.com/books/1328753059s/14469.jpg";3;0
6663;"The Taste of Home Cookbook";3885;3885;7609;7;"2006.0";5009;"898214971";"9.78089821497e+12";"";0;"https://images.gr-assets.com/books/1309198140m/3885.jpg";"https://images.gr-assets.com/books/1309198140s/3885.jpg";17;0
6664;"The Metamorphosis, In the Penal Colony, and Other Stories: The Great Short Works of Franz Kafka";17688;17688;19169658;16;"1915.0";2455;"684800705";"9.78068480071e+12";"eng";0;"https://images.gr-assets.com/books/1446102089m/17688.jpg";"https://images.gr-assets.com/books/1446102089s/17688.jpg";12;0
6665;"Cry to Heaven";31335;31335;2925856;35;"1982.0";2448;"345396936";"9.78034539694e+12";"en-US";0;"https://images.gr-assets.com/books/1385216547m/31335.jpg";"https://images.gr-assets.com/books/1385216547s/31335.jpg";14;0
6666;"Goddess (Starcrossed, #3)";7849034;7849034;10965495;28;"2013.0";3596;"62012037";"9.78006201204e+12";"eng";0;"https://images.gr-assets.com/books/1351415040m/7849034.jpg";"https://images.gr-assets.com/books/1351415040s/7849034.jpg";6;0
6667;"Crave (Fallen Angels, #2)";7828882;7828882;7156794;37;"2010.0";2582;"451229444";"9.78045122944e+12";"en-US";0;"https://images.gr-assets.com/books/1373163501m/7828882.jpg";"https://images.gr-assets.com/books/1373163501s/7828882.jpg";9;0
6668;"The Dogs of War";460717;460717;1947264;86;"1974.0";2876;"553268465";"9.78055326846e+12";"";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";8;0
6669;"Necroscope (Necroscope, #1)";66655;66655;1888272;33;"1986.0";5010;"031285787X";"9.78031285788e+12";"";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";5;0
6670;"When Rabbit Howls";760941;760941;1264345;19;"1980.0";5011;"515103292";"9.7805151033e+12";"en-GB";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";8;0
6671;"Variant (Variant, #1)";10433900;10433900;15338406;19;"2011.0";5012;"62026089";"9.78006202609e+12";"en-US";0;"https://images.gr-assets.com/books/1298564680m/10433900.jpg";"https://images.gr-assets.com/books/1298564680s/10433900.jpg";7;0
6672;"Path of the Assassin (Scot Harvath, #2)";7520;7520;10636;28;"2003.0";4313;"141651631X";"9.78141651632e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";17;0
6673;"Waylander (The Drenai Saga, #3)";568099;568099;2960837;37;"1986.0";4640;"345379071";"9.78034537908e+12";"eng";0;"https://images.gr-assets.com/books/1403179303m/568099.jpg";"https://images.gr-assets.com/books/1403179303s/568099.jpg";8;0
6674;"After";6338619;6338619;6524551;20;"2009.0";5013;"670011835";"9.78067001183e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";15;0
6675;"Surfacing";46755;46755;924766;68;"1972.0";2393;"385491050";"9.78038549105e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";9;0
6676;"You Had Me At Hello";15733851;15733851;21415597;36;"2012.0";5014;"000748805X";"9.78000748806e+12";"";0;"https://images.gr-assets.com/books/1348787624m/15733851.jpg";"https://images.gr-assets.com/books/1348787624s/15733851.jpg";12;0
6677;"Ghost in the Wires: My Adventures as the World's Most Wanted Hacker";10256723;10256723;15156997;27;"2011.0";5015;"316037702";"9.78031603771e+12";"en-US";0;"https://images.gr-assets.com/books/1344265017m/10256723.jpg";"https://images.gr-assets.com/books/1344265017s/10256723.jpg";4;0
6678;"The Wheel of Time: Boxed Set #1 (Wheel of Time, #1-3)";35233;35233;3251669;2;"1990.0";2530;"812538366";"9.78081253837e+12";"";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";7;0
6679;"Pure (Pure, #1)";9680114;9680114;14568028;53;"2012.0";5016;"1455503061";"9.78145550306e+12";"en-US";0;"https://images.gr-assets.com/books/1302743156m/9680114.jpg";"https://images.gr-assets.com/books/1302743156s/9680114.jpg";4;0
6680;"Something Like Fate";6621143;6621143;6815311;20;"2010.0";3908;"670011460";"9.78067001147e+12";"";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";5;0
6681;"Excalibur (The Warlord Chronicles, #3)";68521;68521;3314752;57;"1997.0";3466;"312206488";"9.78031220648e+12";"";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";14;0
6682;"My Name is Mary Sutter";7352053;7352053;9116984;16;"2010.0";5017;"670021679";"9.78067002167e+12";"en-US";0;"https://images.gr-assets.com/books/1263584183m/7352053.jpg";"https://images.gr-assets.com/books/1263584183s/7352053.jpg";9;0
6683;"So You Want to Be a Wizard (Young Wizards, #1)";116563;116563;3464;30;"1983.0";5018;"152047387";"9.78015204738e+12";"en-US";0;"https://images.gr-assets.com/books/1328877065m/116563.jpg";"https://images.gr-assets.com/books/1328877065s/116563.jpg";7;0
6684;"Death in the Clouds (Hercule Poirot, #12)";16326;16326;820002;179;"1935.0";2445;"000711933X";"9.78000711933e+12";"eng";0;"https://images.gr-assets.com/books/1308808359m/16326.jpg";"https://images.gr-assets.com/books/1308808359s/16326.jpg";7;0
6685;"Foreign Influence (Scot Harvath, #9)";7313444;7313444;8814805;28;"2010.0";4313;"1416586598";"9.78141658659e+12";"en-US";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";5;0
6686;"Cemetery Dance (Pendergast, #9)";2197227;2197227;2262692;57;"2009.0";3082;"446580295";"9.7804465803e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";6;0
6687;"Hitch-22: A Memoir";7332753;7332753;8987023;44;"2010.0";3009;"446540331";"9.78044654034e+12";"eng";0;"https://images.gr-assets.com/books/1327906136m/7332753.jpg";"https://images.gr-assets.com/books/1327906136s/7332753.jpg";7;0
6688;"Baudolino";10507;10507;234717;119;"2000.0";2579;"156029065";"9.78015602906e+12";"en-US";0;"https://images.gr-assets.com/books/1479698120m/10507.jpg";"https://images.gr-assets.com/books/1479698120s/10507.jpg";14;0
6689;"Dark Magic (Dark, #4)";287633;287633;2830894;34;"2000.0";3826;"505523892";"9.78050552389e+12";"eng";0;"https://images.gr-assets.com/books/1327895205m/287633.jpg";"https://images.gr-assets.com/books/1327895205s/287633.jpg";8;0
6690;"The Amber Room";5369;5369;2696461;44;"2003.0";3653;"034548343X";"";"";0;"https://images.gr-assets.com/books/1329497506m/5369.jpg";"https://images.gr-assets.com/books/1329497506s/5369.jpg";5;0
6691;"The Omen Machine (Sword of Truth, #12; Richard and Kahlan, #1)";8598554;8598554;13468352;39;"2011.0";2613;"038566740X";"9.7803856674e+12";"eng";0;"https://images.gr-assets.com/books/1320450369m/8598554.jpg";"https://images.gr-assets.com/books/1320450369s/8598554.jpg";11;0
6692;"The Comedy of Errors";82356;82356;525707;474;"1594.0";2320;"1853262439";"9.78185326243e+12";"";0;"https://images.gr-assets.com/books/1328543324m/82356.jpg";"https://images.gr-assets.com/books/1328543324s/82356.jpg";16;0
6693;"Zodiac";105760;105760;1258126;27;"1986.0";5019;"425098087";"9.78042509808e+12";"";0;"https://images.gr-assets.com/books/1297734691m/105760.jpg";"https://images.gr-assets.com/books/1297734691s/105760.jpg";7;0
6694;"15th Affair (Women's Murder Club #15)";25613617;25613617;45424865;37;"2016.0";2472;"1784751995";"9.781784752e+12";"eng";0;"https://images.gr-assets.com/books/1444918177m/25613617.jpg";"https://images.gr-assets.com/books/1444918177s/25613617.jpg";10;0
6695;"The Constant Gardener";19000;19000;1442776;113;"2001.0";3450;"";"9.7807432872e+12";"";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";12;0
6696;"Wish You Well";87745;87745;2249197;71;"2000.0";2942;"446699489";"9.78044669949e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";17;0
6697;"Barnyard Dance";31314;31314;1284702;10;"1993.0";4206;"1563054426";"9.78156305443e+12";"en-US";0;"https://images.gr-assets.com/books/1404580374m/31314.jpg";"https://images.gr-assets.com/books/1404580374s/31314.jpg";10;0
6698;"Field of Prey (Lucas Davenport, #24)";18667817;18667817;26493480;18;"2014.0";3258;"399162380";"9.78039916238e+12";"eng";0;"https://images.gr-assets.com/books/1382035214m/18667817.jpg";"https://images.gr-assets.com/books/1382035214s/18667817.jpg";7;0
6699;"The Passenger";26154406;26154406;45670644;14;"2016.0";4444;"1451686633";"9.78145168663e+12";"eng";0;"https://images.gr-assets.com/books/1456682660m/26154406.jpg";"https://images.gr-assets.com/books/1456682660s/26154406.jpg";7;0
6700;"Rush Too Far (Rosemary Beach, #4; Too Far, #4)";18211536;18211536;25633433;25;"2014.0";2780;"";"";"eng";0;"https://images.gr-assets.com/books/1393569509m/18211536.jpg";"https://images.gr-assets.com/books/1393569509s/18211536.jpg";6;0
6701;"Red Prophet (Tales of Alvin Maker, #2)";7968;7968;98069;47;"1988.0";2356;"812524268";"9.78081252426e+12";"en-US";0;"https://images.gr-assets.com/books/1379147136m/7968.jpg";"https://images.gr-assets.com/books/1379147136s/7968.jpg";17;0
6702;"Animalia";682751;682751;2347064;26;"1986.0";5020;"810918684";"9.78081091869e+12";"eng";0;"https://images.gr-assets.com/books/1344705263m/682751.jpg";"https://images.gr-assets.com/books/1344705263s/682751.jpg";13;0
6703;"A Hidden Fire (Elemental Mysteries, #1)";12755792;12755792;17897317;14;"2011.0";5021;"";"2.94001328325e+12";"";0;"https://images.gr-assets.com/books/1475548523m/12755792.jpg";"https://images.gr-assets.com/books/1475548523s/12755792.jpg";8;0
6704;"Stone Butch Blues";139569;139569;1523329;14;"1993.0";5022;"1555838537";"9.78155583854e+12";"en-US";0;"https://images.gr-assets.com/books/1328758827m/139569.jpg";"https://images.gr-assets.com/books/1328758827s/139569.jpg";2;0
6705;"Don't Look Back";18296030;18296030;18770689;24;"2014.0";2751;"1423175123";"9.78142317512e+12";"eng";0;"https://images.gr-assets.com/books/1380803444m/18296030.jpg";"https://images.gr-assets.com/books/1380803444s/18296030.jpg";14;0
