"id";"title";"original_publication_year";"author_id";"likes";"image_url";"small_image_url";"genre_id";"dislikes"
3966;"Teacher Man (Frank McCourt, #3)";"2005.0";2429;0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";4;0
3967;"Vampire Kisses: The Beginning (Vampire Kisses, #1-3)";"2008.0";3834;0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";9;0
3968;"The Last Guardian (Artemis Fowl, #8)";"2012.0";2463;0;"https://images.gr-assets.com/books/1330969364m/9307674.jpg";"https://images.gr-assets.com/books/1330969364s/9307674.jpg";5;0
3969;"Planet of the Apes";"1963.0";4095;0;"https://images.gr-assets.com/books/1320558901m/414895.jpg";"https://images.gr-assets.com/books/1320558901s/414895.jpg";11;0
3970;"Ghost Town (The Morganville Vampires, #9)";"2010.0";3185;0;"https://images.gr-assets.com/books/1268376325m/7600922.jpg";"https://images.gr-assets.com/books/1268376325s/7600922.jpg";13;0
3971;"Evergreen";"1978.0";4096;0;"https://images.gr-assets.com/books/1392996056m/182496.jpg";"https://images.gr-assets.com/books/1392996056s/182496.jpg";8;0
3972;"Experiencing God: Knowing and Doing the Will of God, Workbook";"1976.0";4097;0;"https://images.gr-assets.com/books/1293504214m/356373.jpg";"https://images.gr-assets.com/books/1293504214s/356373.jpg";17;0
3973;"Deliverance";"1970.0";4098;0;"https://images.gr-assets.com/books/1334998332m/592657.jpg";"https://images.gr-assets.com/books/1334998332s/592657.jpg";14;0
3974;"Dragonsinger (Harper Hall, #2)";"1977.0";2929;0;"https://images.gr-assets.com/books/1410942014m/28547.jpg";"https://images.gr-assets.com/books/1410942014s/28547.jpg";7;0
3975;"Boundless (Unearthly, #3)";"2013.0";3000;0;"https://images.gr-assets.com/books/1342208984m/13049981.jpg";"https://images.gr-assets.com/books/1342208984s/13049981.jpg";9;0
3976;"The Whistler";"2016.0";2368;0;"https://images.gr-assets.com/books/1462900031m/29354916.jpg";"https://images.gr-assets.com/books/1462900031s/29354916.jpg";16;0
3977;"D.Gray-man, Volume 01";"2004.0";4099;0;"https://images.gr-assets.com/books/1440124280m/568454.jpg";"https://images.gr-assets.com/books/1440124280s/568454.jpg";1;0
3978;"The Robots of Dawn (Robot #3)";"1983.0";2497;0;"https://images.gr-assets.com/books/1351030933m/41810.jpg";"https://images.gr-assets.com/books/1351030933s/41810.jpg";14;0
3979;"The Rule of Four";"2004.0";4100;0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";3;0
3980;"The Redemption of Callie & Kayden (The Coincidence, #2)";"2013.0";2978;0;"https://images.gr-assets.com/books/1366785115m/16718083.jpg";"https://images.gr-assets.com/books/1366785115s/16718083.jpg";12;0
3981;"Avatar: The Last Airbender (The Search, #1)";"2013.0";3526;0;"https://images.gr-assets.com/books/1382513568m/16277248.jpg";"https://images.gr-assets.com/books/1382513568s/16277248.jpg";16;0
3982;"The Closers (Harry Bosch, #11; Harry Bosch Universe, #13)";"2005.0";2635;0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";13;0
3983;"Fire and Ice (Warriors, #2)";"2003.0";3500;0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";14;0
3984;"The Darkest Whisper (Lords of the Underworld #4)";"2009.0";3333;0;"https://images.gr-assets.com/books/1351277969m/5509920.jpg";"https://images.gr-assets.com/books/1351277969s/5509920.jpg";6;0
3985;"Love Is a Mix Tape";"2007.0";4101;0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";13;0
3986;"Please Kill Me: The Uncensored Oral History of Punk";"1996.0";4102;0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";6;0
3987;"The Things We Wish Were True";"2016.0";4103;0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";11;0
3988;"Frog and Toad All Year (Frog and Toad, #3)";"1976.0";3123;0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";15;0
3989;"The Dark Elf Trilogy Collector's Edition (Forgotten Realms: Dark Elf Trilogy, #1-3; Legend of Drizzt, #1-3)";"1998.0";3263;0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";11;0
3990;"The Harlequin (Anita Blake, Vampire Hunter #15)";"2007.0";2914;0;"https://images.gr-assets.com/books/1257988532m/30225.jpg";"https://images.gr-assets.com/books/1257988532s/30225.jpg";3;0
3991;"So B. It";"2004.0";4104;0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";9;0
3992;"Found (The Missing, #1)";"2008.0";2902;0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";2;0
3993;"First Comes Love";"2016.0";2417;0;"https://images.gr-assets.com/books/1460900049m/26192467.jpg";"https://images.gr-assets.com/books/1460900049s/26192467.jpg";9;0
3994;"The Basketball Diaries";"1978.0";4105;0;"https://images.gr-assets.com/books/1493867556m/682745.jpg";"https://images.gr-assets.com/books/1493867556s/682745.jpg";1;0
3995;"Sin City, Vol. 4: That Yellow Bastard (Sin City, #4)";"1996.0";2642;0;"https://images.gr-assets.com/books/1471122291m/59978.jpg";"https://images.gr-assets.com/books/1471122291s/59978.jpg";15;0
3996;"Krew elfow (Saga o Wiedzminie, #3)";"1994.0";3401;0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";1;0
3997;"Little Altars Everywhere";"1992.0";2404;0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";16;0
3998;" Angels (Walsh Family, #3)";"2002.0";3193;0;"https://images.gr-assets.com/books/1407711412m/82747.jpg";"https://images.gr-assets.com/books/1407711412s/82747.jpg";13;0
3999;"A World Without Heroes (Beyonders, #1)";"2011.0";2895;0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";7;0
4000;"The Kings of Clonmel (Ranger's Apprentice, #8)";"2008.0";2987;0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";9;0
4001;"The Fireman";"2016.0";3061;0;"https://images.gr-assets.com/books/1469316385m/25816688.jpg";"https://images.gr-assets.com/books/1469316385s/25816688.jpg";3;0
4002;"The Revenge of Seven (Lorien Legacies, #5)";"2014.0";2534;0;"https://images.gr-assets.com/books/1398024854m/19346451.jpg";"https://images.gr-assets.com/books/1398024854s/19346451.jpg";17;0
4003;"Ben-Hur: A Tale of the Christ";"1880.0";4106;0;"https://images.gr-assets.com/books/1450180491m/387749.jpg";"https://images.gr-assets.com/books/1450180491s/387749.jpg";7;0
4004;"Homage to Catalonia";"1938.0";2315;0;"https://images.gr-assets.com/books/1394868278m/9646.jpg";"https://images.gr-assets.com/books/1394868278s/9646.jpg";2;0
4005;"Good Grief";"2004.0";4107;0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";1;0
4006;"A Knight of the Seven Kingdoms (The Tales of Dunk and Egg, #1-3)";"2013.0";2330;0;"https://images.gr-assets.com/books/1423281810m/18635622.jpg";"https://images.gr-assets.com/books/1423281810s/18635622.jpg";17;0
4007;"Misguided Angel (Blue Bloods, #5)";"2010.0";2870;0;"https://images.gr-assets.com/books/1322343431m/7747263.jpg";"https://images.gr-assets.com/books/1322343431s/7747263.jpg";16;0
4008;"Undeniable (Undeniable, #1)";"2012.0";4108;0;"https://images.gr-assets.com/books/1356218855m/16109563.jpg";"https://images.gr-assets.com/books/1356218855s/16109563.jpg";12;0
4009;"Four Blondes";"2000.0";3436;0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";11;0
4010;"There Was An Old Lady Who Swallowed A Fly (Classic Books)";"1973.0";4109;0;"https://images.gr-assets.com/books/1413746503m/949709.jpg";"https://images.gr-assets.com/books/1413746503s/949709.jpg";7;0
4011;"The Girl In The Ice (Detective Erika Foster, #1)";"2016.0";4110;0;"https://images.gr-assets.com/books/1450369120m/28233082.jpg";"https://images.gr-assets.com/books/1450369120s/28233082.jpg";15;0
4012;"Buffy the Vampire Slayer: The Long Way Home (Season 8, #1)";"2007.0";4111;0;"https://images.gr-assets.com/books/1331332425m/1270615.jpg";"https://images.gr-assets.com/books/1331332425s/1270615.jpg";1;0
4013;"Medium Raw: A Bloody Valentine to the World of Food and the People Who Cook";"2010.0";2663;0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";5;0
4014;"Emily of New Moon (Emily, #1)";"1923.0";2403;0;"https://images.gr-assets.com/books/1327883976m/3562.jpg";"https://images.gr-assets.com/books/1327883976s/3562.jpg";13;0
4015;"Heart of a Dog";"1925.0";2674;0;"https://images.gr-assets.com/books/1457906509m/113205.jpg";"https://images.gr-assets.com/books/1457906509s/113205.jpg";6;0
4016;"Grendel";"1970.0";4112;0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";7;0
4017;"The Pale Horseman (The Saxon Stories, #2)";"2005.0";3466;0;"https://images.gr-assets.com/books/1421710510m/68528.jpg";"https://images.gr-assets.com/books/1421710510s/68528.jpg";5;0
4018;"Chaos: Making a New Science";"1987.0";4113;0;"https://images.gr-assets.com/books/1327941595m/64582.jpg";"https://images.gr-assets.com/books/1327941595s/64582.jpg";14;0
4019;"Marvels";"1993.0";4114;0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";2;0
4020;"A Hologram for the King";"2012.0";2618;0;"https://images.gr-assets.com/books/1337179987m/13722902.jpg";"https://images.gr-assets.com/books/1337179987s/13722902.jpg";6;0
4021;"The Future of Us";"2011.0";2413;0;"https://images.gr-assets.com/books/1366214559m/10959277.jpg";"https://images.gr-assets.com/books/1366214559s/10959277.jpg";8;0
4022;"Cross Country (Alex Cross, #14)";"2008.0";2472;0;"https://images.gr-assets.com/books/1344270626m/1713912.jpg";"https://images.gr-assets.com/books/1344270626s/1713912.jpg";2;0
4023;"Rock Chick (Rock Chick, #1)";"2008.0";3789;0;"https://images.gr-assets.com/books/1266750153m/6538757.jpg";"https://images.gr-assets.com/books/1266750153s/6538757.jpg";12;0
4024;"The Program (The Program, #1)";"2013.0";4115;0;"https://images.gr-assets.com/books/1344986164m/11366397.jpg";"https://images.gr-assets.com/books/1344986164s/11366397.jpg";3;0
4025;"City of Bones (Harry Bosch, #8; Harry Bosch Universe, #10)";"2002.0";2635;0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";7;0
4026;"Judas Unchained";"2005.0";3766;0;"https://images.gr-assets.com/books/1316501189m/45244.jpg";"https://images.gr-assets.com/books/1316501189s/45244.jpg";12;0
4027;"Morality for Beautiful Girls (No. 1 Ladies' Detective Agency, #3)";"2001.0";2623;0;"https://images.gr-assets.com/books/1379303019m/7035.jpg";"https://images.gr-assets.com/books/1379303019s/7035.jpg";9;0
4028;"Going Too Far";"2009.0";4116;0;"https://images.gr-assets.com/books/1276962788m/4570679.jpg";"https://images.gr-assets.com/books/1276962788s/4570679.jpg";6;0
4029;"The Son";"2012.0";4117;0;"https://images.gr-assets.com/books/1355349098m/16240761.jpg";"https://images.gr-assets.com/books/1355349098s/16240761.jpg";6;0
4030;"The Dream Hunter (Dark-Hunter #10, Dream-Hunter #1)";"2007.0";3243;0;"https://images.gr-assets.com/books/1437696622m/84132.jpg";"https://images.gr-assets.com/books/1437696622s/84132.jpg";3;0
4031;"Island of the Sequined Love Nun";"1997.0";2747;0;"https://images.gr-assets.com/books/1168444146m/33455.jpg";"https://images.gr-assets.com/books/1168444146s/33455.jpg";11;0
4032;"All the Ugly and Wonderful Things";"2016.0";4118;0;"https://images.gr-assets.com/books/1500552983m/26114135.jpg";"https://images.gr-assets.com/books/1500552983s/26114135.jpg";13;0
4033;"The Moon and More";"2013.0";2586;0;"https://images.gr-assets.com/books/1426912781m/16101126.jpg";"https://images.gr-assets.com/books/1426912781s/16101126.jpg";4;0
4034;"Time Enough for Love";"1973.0";2548;0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";15;0
4035;"The Barefoot Contessa Cookbook";"1999.0";3619;0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";17;0
4036;"Virals (Virals, #1)";"2010.0";2840;0;"https://images.gr-assets.com/books/1278653923m/7800188.jpg";"https://images.gr-assets.com/books/1278653923s/7800188.jpg";17;0
4037;"An Invisible Thread: The True Story of an 11-Year-Old Panhandler, a Busy Sales Executive, and an Unlikely Meeting with Destiny";"2010.0";4119;0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";9;0
4038;"Marked / Betrayed / Chosen / Untamed (House of Night, #1-4)";"2007.0";2474;0;"https://images.gr-assets.com/books/1402947128m/6167746.jpg";"https://images.gr-assets.com/books/1402947128s/6167746.jpg";15;0
4039;"Mennonite in a Little Black Dress: A Memoir of Going Home";"2009.0";4120;0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";16;0
4040;"The Simple Truth";"1998.0";2942;0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";13;0
4041;"The City of Mirrors (The Passage, #3)";"2016.0";2710;0;"https://images.gr-assets.com/books/1447866792m/26891429.jpg";"https://images.gr-assets.com/books/1447866792s/26891429.jpg";2;0
4042;"Ramona Forever (Ramona, #7)";"1984.0";3143;0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";12;0
4043;"Anne Frank: Beyond the Diary - A Photographic Remembrance";"1992.0";4121;0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";17;0
4044;"Kushiel's Chosen (Phedre's Trilogy, #2)";"2002.0";3402;0;"https://images.gr-assets.com/books/1395020871m/395962.jpg";"https://images.gr-assets.com/books/1395020871s/395962.jpg";16;0
4045;"Half Girlfriend";"2014.0";2913;0;"https://images.gr-assets.com/books/1407223058m/22874559.jpg";"https://images.gr-assets.com/books/1407223058s/22874559.jpg";7;0
4046;"The Far Side Gallery 3";"1984.0";4122;0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";2;0
4047;"Parable of the Sower (Earthseed, #1)";"1993.0";3532;0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";3;0
4048;"11th Hour (Women's Murder Club, #11)";"2012.0";2472;0;"https://images.gr-assets.com/books/1328409443m/11872242.jpg";"https://images.gr-assets.com/books/1328409443s/11872242.jpg";9;0
4049;"Earth Unaware (The First Formic War, #1)";"2012.0";2356;0;"https://images.gr-assets.com/books/1327948408m/13151129.jpg";"https://images.gr-assets.com/books/1327948408s/13151129.jpg";5;0
4050;"When Things Fall Apart: Heart Advice for Difficult Times";"1996.0";4123;0;"https://images.gr-assets.com/books/1320553046m/687278.jpg";"https://images.gr-assets.com/books/1320553046s/687278.jpg";4;0
4051;"The American Heiress";"2010.0";4124;0;"https://images.gr-assets.com/books/1307342832m/9999107.jpg";"https://images.gr-assets.com/books/1307342832s/9999107.jpg";17;0
4052;"Seeds of Yesterday (Dollanganger, #4)";"1984.0";2801;0;"https://images.gr-assets.com/books/1321685100m/659612.jpg";"https://images.gr-assets.com/books/1321685100s/659612.jpg";4;0
4053;"The Three Little Pigs (Disney Classic)";"1948.0";4125;0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";6;0
4054;"Andy Goldsworthy: A Collaboration with Nature";"1990.0";4126;0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";16;0
4055;"Jesus' Son";"1992.0";4127;0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";12;0
4056;"The Last Man (Mitch Rapp, #13)";"2012.0";3324;0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";11;0
4057;"Saving Fish from Drowning";"2005.0";2392;0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";12;0
4058;"Love Anthony";"2012.0";2531;0;"https://images.gr-assets.com/books/1339757265m/13547381.jpg";"https://images.gr-assets.com/books/1339757265s/13547381.jpg";4;0
4059;"Purple Cow: Transform Your Business by Being Remarkable";"2003.0";3840;0;"https://images.gr-assets.com/books/1309203098m/641604.jpg";"https://images.gr-assets.com/books/1309203098s/641604.jpg";12;0
4060;"The Last Star (The 5th Wave, #3)";"2016.0";2592;0;"https://images.gr-assets.com/books/1444237685m/16131489.jpg";"https://images.gr-assets.com/books/1444237685s/16131489.jpg";16;0
4061;"Scott Pilgrim, Volume 4: Scott Pilgrim Gets It Together";"2007.0";2752;0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";6;0
4062;"QB VII";"1970.0";2946;0;"https://images.gr-assets.com/books/1359742726m/426825.jpg";"https://images.gr-assets.com/books/1359742726s/426825.jpg";12;0
4063;"The Aeronaut's Windlass (The Cinder Spires, #1)";"2015.0";2591;0;"https://images.gr-assets.com/books/1425415066m/24876258.jpg";"https://images.gr-assets.com/books/1425415066s/24876258.jpg";6;0
4064;"From Hell";"1999.0";2437;0;"https://images.gr-assets.com/books/1327894621m/23529.jpg";"https://images.gr-assets.com/books/1327894621s/23529.jpg";15;0
4065;"Black Rose (In the Garden, #2)";"2005.0";2831;0;"https://images.gr-assets.com/books/1298119100m/86321.jpg";"https://images.gr-assets.com/books/1298119100s/86321.jpg";10;0
4066;"The Perfect Husband (Quincy & Rainie, #1)";"1997.0";3677;0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";12;0
4067;"The Eight (The Eight #1)";"1988.0";4128;0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";11;0
4068;"Daddy-Long-Legs (Daddy-Long-Legs, #1)";"1912.0";4129;0;"https://images.gr-assets.com/books/1339593021m/1499952.jpg";"https://images.gr-assets.com/books/1339593021s/1499952.jpg";2;0
4069;"East";"2003.0";4130;0;"https://images.gr-assets.com/books/1277997811m/161887.jpg";"https://images.gr-assets.com/books/1277997811s/161887.jpg";1;0
4070;"Dragonquest (Pern, #2)";"1971.0";2929;0;"https://images.gr-assets.com/books/1307994633m/127584.jpg";"https://images.gr-assets.com/books/1307994633s/127584.jpg";12;0
4071;"Civilization and Its Discontents";"1930.0";3295;0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";9;0
4072;"A Street Cat Named Bob: How One Man and His Cat Found Hope on the Streets";"2012.0";4131;0;"https://images.gr-assets.com/books/1331779332m/12394068.jpg";"https://images.gr-assets.com/books/1331779332s/12394068.jpg";13;0
4073;"Complete Me (Stark Trilogy, #3)";"2013.0";3269;0;"https://images.gr-assets.com/books/1363420378m/17411703.jpg";"https://images.gr-assets.com/books/1363420378s/17411703.jpg";10;0
4074;"Fool's Assassin (The Fitz and the Fool, #1)";"2014.0";2679;0;"https://images.gr-assets.com/books/1393886110m/19288321.jpg";"https://images.gr-assets.com/books/1393886110s/19288321.jpg";15;0
4075;"Astonishing X-Men, Volume 1: Gifted";"2004.0";4111;0;"https://images.gr-assets.com/books/1500464817m/31979.jpg";"https://images.gr-assets.com/books/1500464817s/31979.jpg";9;0
4076;"Fragile Eternity (Wicked Lovely, #3)";"2009.0";2813;0;"https://images.gr-assets.com/books/1327813714m/5152561.jpg";"https://images.gr-assets.com/books/1327813714s/5152561.jpg";14;0
4077;"The Gamble (Colorado Mountain, #1)";"2011.0";3789;0;"https://images.gr-assets.com/books/1327890208m/11227041.jpg";"https://images.gr-assets.com/books/1327890208s/11227041.jpg";16;0
4078;"The Great and Secret Show (Book of the Art #1)";"1989.0";3984;0;"https://images.gr-assets.com/books/1407710558m/32628.jpg";"https://images.gr-assets.com/books/1407710558s/32628.jpg";5;0
4079;"The Mother Tongue: English and How It Got That Way";"1990.0";2520;0;"https://images.gr-assets.com/books/1388209925m/29.jpg";"https://images.gr-assets.com/books/1388209925s/29.jpg";6;0
4080;"The Geography of Bliss: One Grump's Search for the Happiest Places in the World";"2008.0";4132;0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";12;0
4081;"I am Charlotte Simmons";"2004.0";3133;0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";6;0
4082;"The Mistake (Off-Campus, #2)";"2015.0";3368;0;"https://images.gr-assets.com/books/1447598937m/25564665.jpg";"https://images.gr-assets.com/books/1447598937s/25564665.jpg";12;0
4083;"Match Me If You Can (Chicago Stars, #6)";"2005.0";3592;0;"https://images.gr-assets.com/books/1327154923m/73089.jpg";"https://images.gr-assets.com/books/1327154923s/73089.jpg";7;0
4084;"Heaven and Earth (Three Sisters Island, #2)";"2001.0";2831;0;"https://images.gr-assets.com/books/1345222134m/59830.jpg";"https://images.gr-assets.com/books/1345222134s/59830.jpg";12;0
4085;"The Bad Place";"1989.0";2546;0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";13;0
4086;"Crazy Little Thing (Bell Harbor, #1)";"2012.0";4133;0;"https://images.gr-assets.com/books/1361951139m/17204568.jpg";"https://images.gr-assets.com/books/1361951139s/17204568.jpg";14;0
4087;"Avalon High";"2005.0";2622;0;"https://images.gr-assets.com/books/1172542154m/187812.jpg";"https://images.gr-assets.com/books/1172542154s/187812.jpg";12;0
4088;"The Twilight Saga: The Official Illustrated Guide (Twilight, #4.5)";"2011.0";2305;0;"https://images.gr-assets.com/books/1344265906m/3609763.jpg";"https://images.gr-assets.com/books/1344265906s/3609763.jpg";2;0
4089;"Summer Island";"2001.0";2489;0;"https://images.gr-assets.com/books/1320540976m/297135.jpg";"https://images.gr-assets.com/books/1320540976s/297135.jpg";12;0
4090;"Celebration of Discipline: The Path to Spiritual Growth";"1978.0";4134;0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";2;0
4091;"The Prime of Miss Jean Brodie";"1961.0";4135;0;"https://images.gr-assets.com/books/1379598918m/517188.jpg";"https://images.gr-assets.com/books/1379598918s/517188.jpg";1;0
4092;"Sloppy Firsts (Jessica Darling, #1)";"2001.0";4136;0;"https://images.gr-assets.com/books/1320531275m/138202.jpg";"https://images.gr-assets.com/books/1320531275s/138202.jpg";11;0
4093;"Forgive Me, Leonard Peacock";"2013.0";2721;0;"https://images.gr-assets.com/books/1370282544m/13477676.jpg";"https://images.gr-assets.com/books/1370282544s/13477676.jpg";14;0
